title,score,developer,publisher,rom_name,size,running_total
Axiom Verge,8.4,Tom Happ,Tom Happ,,,
Frozen Synapse Prime,8.4,Double Eleven,Double Eleven,,,
Grim Fandango Remastered,8.4,Double Fine Productions,Double Fine Productions,,,
Minecraft,8.4,4J Studios,Microsoft Game Studios,,,
Muramasa: The Demon Blade,8.4,Vanillaware,Ignition Entertainment,,,
PixelJunk Monsters: Ultimate HD,8.4,Double Eleven,Double Eleven,,,
Sound Shapes,8.4,SCEA,SCEA,,,
Toukiden,8.4,Omega Force,Tecmo Koei Games,Toukiden 2 (USA).vpk,2.4 GiB,55.0 GiB
TxK,8.4,Llamasoft,Llamasoft,,,
Atelier Ayesha: The Alchemist of Dusk,8.3,Gust,Koei Tecmo Games,,,
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,8.3,Gaijin Games,Gaijin Games,,,
BlazBlue: Continuum Shift Extend,8.3,Arc System Works,Aksys Games,BlazBlue - Continuum Shift - EXTEND (USA).vpk,3.2 GiB,58.2 GiB
Child of Light,8.3,Ubisoft Montreal,Ubisoft,"Child of Light (Europe) (En,Fr,De,Es,It,Ru).vpk",947.6 MiB,59.1 GiB
Day of the Tentacle Remastered,8.3,Double Fine Productions,Double Fine Productions,,,
Dengeki Bunko: Fighting Climax,8.3,French-Bread,Sega,Dengeki Bunko - Fighting Climax (USA).vpk,847.7 MiB,59.9 GiB
Disgaea 3: Absence of Justice,8.3,Nippon Ichi Software,NIS America,"Disgaea 3 - Absence of Detention (USA) (En,Ja).vpk",2.0 GiB,62.0 GiB
Freedom Wars,8.3,SCE Japan Studio,SCEA,Freedom Wars (USA).vpk,1.3 GiB,63.3 GiB
Grand Kingdom,8.3,Spike Chunsoft,NIS America,Grand Kingdom (USA).vpk,1.4 GiB,64.8 GiB
Hakuoki: Kyoto Winds,8.3,Idea Factory,Idea Factory,Hakuoki - Kyoto Winds (USA).vpk,2.8 GiB,67.6 GiB
Hatsune Miku: Project Diva X,8.3,Sega,Sega,Hatsune Miku - Project Diva F 2nd (USA).vpk,3.0 GiB,70.6 GiB
Luftrausers,8.3,Vlambeer,Devolver Digital,,,
Lumines: Electronic Symphony,8.3,Q Entertainment,Ubisoft,Lumines - Electronic Symphony (USA).vpk,720.4 MiB,71.3 GiB
Oddworld: Abe's Oddysee - New 'n' Tasty,8.3,Just Add Water,Oddworld Inhabitants,,,
Oddworld: Stranger's Wrath HD,8.3,Square One Games,Oddworld Inhabitants,,,
Resident Evil: Revelations 2,8.3,Capcom,Capcom,,,
The Legend of Heroes: Trails of Cold Steel II,8.3,Falcom,XSEED Games,"Legend of Heroes, The - Trails of Cold Steel II (Europe).vpk",3.0 GiB,74.3 GiB
XCOM: Enemy Unknown,8.3,Firaxis Games,2K Games,,,
Ar nosurge: Ode to an Unborn Star,8.2,Gust,Koei Tecmo Games,,,
Dragon's Crown,8.2,Vanillaware,Atlus,Dragon's Crown (Europe).vpk,1.0 GiB,75.3 GiB
Earth Defense Force 2: Invaders From Planet Space,8.2,Sandlot,XSEED Games,Earth Defense Force 2 - Invaders From Planet Space (USA).vpk,280.3 MiB,75.6 GiB
Fuel Tiracas,8.2,FuturLab,FuturLab,,,
Oddworld: Munch's Oddysee HD,8.2,Square One Games,Oddworld Inhabitants,,,
Quell Memento,8.2,Bulkypix,Bulkypix,,,
Sayonara UmiharaKawase +,8.2,Studio Saizensen,Agatsuma Entertainment,,,
Severed,8.2,DrinkBox Studios,DrinkBox Studios,,,
Shantae: Half-Genie Hero,8.2,WayForward,XSEED Games,Shantae - Half Genie Hero (USA).vpk,549.5 MiB,76.1 GiB
Shutshimi,8.2,Neon Deity Games,Choice Provisions,,,
Soul Sacrifice,8.2,SCE Japan Studio,SCEA,Soul Sacrifice (USA).vpk,1.7 GiB,77.8 GiB
Stranger of Sword City,8.2,Experience Inc.,NIS America,Stranger of Sword City (USA).vpk,545.9 MiB,78.4 GiB
Super Stardust Delta,8.2,Housemarque,Sony Interactive Entertainment,,,
Surge (2012),8.2,FuturLab,FuturLab,,,
The Walking Dead: A Telltale Games Series - Game of the Year Edition,8.2,Telltale Games,Telltale Games,"Walking Dead, The - A Telltale Games Series - The Complete First Season (USA) (En,Fr,De,Es,It).vpk",2.1 GiB,80.5 GiB
Tokyo Jungle Mobile,8.2,SCEI,SCEA,,,
VA-11 Hall-A: Cyberpunk Bartender Action,8.2,Sukeban Games,Ysbryd Games,,,
WipEout 2048,8.2,Studio Liverpool,SCEA,"WipEout 2048 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).vpk",1.6 GiB,82.1 GiB
1001 Spikes,8.1,Nicalis,Nicalis,,,
Adventures of Mana,8.1,MCF,Square Enix,,,
Atelier Meruru: The Apprentice of Arland,8.1,Gust,NIS America,,,
Atelier Totori: The Adventurer of Arland,8.1,Gust,NIS America,,,
Criminal Girls 2: Party Favors,8.1,Nippon Ichi Software,NIS America,Criminal Girls 2 - Party Favors (Europe).vpk,1.1 GiB,83.2 GiB
DJMax Technika Tune,8.1,Pentavision Entertainment,Pentavision Entertainment,DJMax Technika Tune (USA).vpk,3.1 GiB,86.3 GiB
Duke Nukem 3D: Megaton Edition,8.1,Abstraction Games,Devolver Digital,,,
Gunslugs,8.1,Abstraction Games,Abstraction Games,,,
Hatsune Miku: Project DIVA F 2nd,8.1,Sega,Sega,Hatsune Miku - Project Diva F 2nd (USA).vpk,3.0 GiB,89.3 GiB
Hot Shots Golf: World Invitational,8.1,Clap Hanz,SCEA,,,
Joe Danger 2: The Movie,8.1,Hello Games,Microsoft Game Studios,,,
Lone Survivor,8.1,superflat games,superflat games,,,
Ray Gigant,8.1,Bandai Namco Games,acttil llc.,,,
Stick it to the Man!,8.1,Zoink!,Ripstone,,,
SUPERBEAT: XONiC,8.1,Nurijoy,PM Studios Inc.,SUPERBEAT - XONiC (USA).vpk,2.9 GiB,92.1 GiB
Superdimension Neptune VS Sega Hard Girls,8.1,Compile Heart,Idea Factory,Superdimension Neptune VS Sega Hard Girls (USA).vpk,1.5 GiB,93.6 GiB
Tales of Hearts R,8.1,7thChord,Bandai Namco Games,"Tales of Hearts R (USA) (En,Ja,Fr,De,Es,It).vpk",1.6 GiB,95.2 GiB
Tokyo Xanadu,8.1,Falcom,Aksys Games,Tokyo Xanadu (USA).vpk,2.2 GiB,97.4 GiB
Yomawari: Night Alone,8.1,Nippon Ichi Software,NIS America,Yomawari - Midnight Shadows (USA).vpk,807.5 MiB,98.2 GiB
Danganronpa V3: Killing Harmony,8.0,Spike Chunsoft,NIS America,Danganronpa V3 - Killing Harmony (USA).vpk,2.6 GiB,100.8 GiB
Dead or Alive 5,8.0,Team Ninja,Tecmo Koei Games,"Dead or Alive 5 Plus (Europe) (En,Ja,Fr,De,Es,It).vpk",2.6 GiB,103.3 GiB
Disney Infinity 2.0 Edition,8.0,Avalanche Software,Disney Interactive Studios,Disney Infinity - 2.0 Edition - Marvel Super Heroes (USA).vpk,3.3 GiB,106.6 GiB
Exist Archive: The Other Side of the Sky,8.0,Tri-Ace,Aksys Games,"Exist Archive - The Other Side of the Sky (USA) (En,Ja).vpk",3.3 GiB,109.9 GiB
God Wars: Future Past,8.0,Kadokawa,NIS America,God Wars - Future Past (USA).vpk,1.5 GiB,111.4 GiB
Hitman GO,8.0,Square Enix Montreal,Square Enix,,,
Laser Disco Defenders,8.0,Out of Bounds,Excalibur Publishing,,,
Open Me!,8.0,SCEI,SCEA,,,
Oreshika: Tainted Bloodlines,8.0,Alfa System,SCEA,,,
Plants vs. Zombies,8.0,PopCap,PopCap,,,
rymdkapsel,8.0,,webbfarbror AB,,,
Atelier Rorona Plus: The Alchemist of Arland,8.0,Gust,Tecmo Koei Games,,,
Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,8.0,Spike Chunsoft,Aksys Games,Shiren the Wanderer - The Tower of Fortune and the Dice of Fate (USA).vpk,398.0 MiB,111.7 GiB
Sly Cooper: Thieves in Time,8.0,Sanzaru Games,SCEA,Sly Cooper - Thieves in Time (USA).vpk,3.2 GiB,114.9 GiB
Stealth Inc: A Clone in the Dark,8.0,Curve Studios,Curve Studios,,,
Ultimate Marvel vs. Capcom 3,8.0,Capcom,Capcom,Ultimate Marvel vs Capcom 3 (Europe).vpk,1.4 GiB,116.3 GiB
Uncharted: Golden Abyss,8.0,Sony Bend,SCEA,"Uncharted - Golden Abyss (Europe) (En-GB,Es,Pt,Sv,No,Da,Fi,Pl,Ru).vpk",3.3 GiB,119.6 GiB
Valkyrie Drive: Bhikkhuni,8.0,Marvelous Inc.,PQube,Valkyrie Drive - Bhikkhuni (Europe).vpk,1.5 GiB,121.0 GiB
Xenon Valkyrie+,8.0,COWCAT,COWCAT,,,
Air Race Speed,7.9,QubicGames,QubicGames,,,
CastleStorm,7.9,Zen Studios,Microsoft Game Studios,,,
Corpse Party: Blood Drive,7.9,5pb,XSEED Games,Corpse Party - Blood Drive (USA).vpk,1.5 GiB,122.5 GiB
Dokuro,7.9,Game Arts,GungHo,,,
Dynasty Warriors 8: Xtreme Legends - Complete Edition,7.9,Omega Force,Tecmo Koei Games,Dynasty Warriors 8 - Xtreme Legends Complete Edition (USA).vpk,3.3 GiB,125.9 GiB
FIFA Soccer (2012),7.9,Electronic Arts,EA Sports,FIFA Soccer 13 (USA).vpk,2.8 GiB,128.7 GiB
Invizimals: The Resistance,7.9,Novarama,SCEA,,,
Knytt Underground,7.9,Nifflas Games,Ripstone,,,
LEGO Ninjago: Shadow of Ronin,7.9,TT Fusion,Warner Bros. Interactive Entertainment,LEGO Ninjago - Shadow of Ronin (USA).vpk,1.2 GiB,129.9 GiB
Need for Speed: Most Wanted,7.9,Criterion Games,Electronic Arts,"Need for Speed - Most Wanted (Europe) (En,Fr,De,Es,It,Ru).vpk",2.5 GiB,132.4 GiB
OlliOlli,7.9,Tom Hegarty,roll7,,,
Retro City Rampage,7.9,Vblank Entertainment Inc.,Vblank Entertainment Inc.,,,
Samurai Warriors 4,7.9,Omega Force,Koei Tecmo Games,,,
Senran Kagura Shinovi Versus,7.9,Tamsoft,XSEED Games,Senran Kagura Shinovi Versus (USA).vpk,1.9 GiB,134.3 GiB
Street Fighter X Tekken,7.9,Capcom,Capcom,"Street Fighter X Tekken (Europe) (En,Fr,De,Es,It,Ru).vpk",2.1 GiB,136.4 GiB
The Pinball Arcade,7.9,Farsight Studios,Farsight Studios,,,
Virtua Tennis 4: World Tour Edition,7.9,Sega,Sega,"Virtua Tennis 4 - World Tour Edition (USA) (En,Fr,Es).vpk",1.0 GiB,137.4 GiB
Atelier Shallie: Alchemists of the Dusk Sea,7.8,Gust,Koei Tecmo Games,,,
Bad Apple Wars,7.8,Otomate,Aksys Games,Bad Apple Wars (USA).vpk,1.5 GiB,138.9 GiB
Hyperdimension Neptunia Re;Birth1,7.8,Felistella,Idea Factory,Hyperdimension Neptunia Re;Birth1 (USA).vpk,3.0 GiB,142.0 GiB
Dead Nation,7.8,Housemarque,SCEA,,,
God of War Collection,7.8,Bluepoint Games,SCEA,"God Of War Collection (Europe) (En,Fr,De,Es,It).vpk",3.1 GiB,145.0 GiB
La-Mulana,7.8,Pygmy Studio,Rising Star Games,,,
Lost Dimension,7.8,Lancarse,Atlus,Lost Dimension (Europe).vpk,1019.2 MiB,146.0 GiB
MotorStorm RC,7.8,Evolution Studios,SCEA,,,
OMG HD Zombies!,7.8,Laughing Jackal,Laughing Jackal,,,
Psychedelica of the Ashen Hawk,7.8,Otomate,Aksys Games,,,
Psychedelica of the Black Butterfly,7.8,Otomate,Aksys Games,,,
Ragnarok Odyssey,7.8,Game Arts,XSEED Games,Ragnarok Odyssey (USA).vpk,1.0 GiB,147.1 GiB
Ratchet & Clank Collection,7.8,Idol Minds,SCEA,"Ratchet & Clank Trilogy, The (Europe) (En,Fr,De,Es,It).vpk",3.2 GiB,150.3 GiB
Root Letter,7.8,Kadokawa,PQube,Root Letter (USA).vpk,1.3 GiB,151.6 GiB
Samurai Warriors Chronicles 3,7.8,Omega Force,Koei Tecmo Games,,,
Sonic & All-Stars Racing Transformed,7.8,Sumo Digital,Sega,Sonic & All-Stars Racing Transformed (Europe).vpk,1.4 GiB,152.9 GiB
SunFlowers,7.8,The Game Atelier,The Game Atelier,,,
Thomas Was Alone,7.8,Mike Bithell,Curve Studios,"Thomas Was Alone (USA) (En,Fr,Es).vpk",124.5 MiB,153.1 GiB
Warriors Orochi 3 Ultimate,7.8,Omega Force,Koei Tecmo Games,,,
Borderlands 2,7.7,Gearbox Software,2K Games,"Borderlands 2 (Europe) (En,Fr,De).vpk",3.0 GiB,156.0 GiB
Collar x Malice,7.7,Otomate,Aksys Games,Collar x Malice (USA).vpk,2.5 GiB,158.5 GiB
Danganronpa Another Episode: Ultra Despair Girls,7.7,Spike Chunsoft,NIS America,Danganronpa Another Episode - Ultra Despair Girls (Europe).vpk,2.2 GiB,160.7 GiB
Floating Cloud God Saves the Pilgrims in HD!,7.7,Dakko Dakko,Dakko Dakko,,,
J-Stars Victory Vs+,7.7,Spike Chunsoft,Bandai Namco Games,"J-Stars Victory Vs Plus (Europe, Asia).vpk",1.7 GiB,162.4 GiB
Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,7.7,Lucid Games,SCEA,,,
MLB 12: The Show,7.7,SCEA San Diego Studios,SCEA,MLB 12 - The Show (USA).vpk,2.7 GiB,165.2 GiB
Proteus,7.7,Ed Key and David Kanaga,Twisted Tree,,,
Puddle,7.7,Neko Entertainment,Konami,,,
PulzAR,7.7,XDEV,SCEA,,,
Surge Deluxe,7.7,FuturLab,FuturLab,,,
Teslagrad,7.7,Rain Games,Rain Games,"Teslagrad (Europe) (En,Fr,De,Es,It,Nl,Pt,No,Pl,Ru,Tr).vpk",266.2 MiB,165.4 GiB
Deception IV: The Nightmare Princess,7.6,Koei Tecmo Games,Koei Tecmo Games,,,
"Don't Die, Mr. Robot!",7.6,Infinite State Games,Infinite State Games,,,
Dynasty Warriors Next,7.6,Omega Force,Tecmo Koei Games,Dynasty Warriors Next (Europe).vpk,1.4 GiB,166.9 GiB
Earth Defense Force 2017 Portable,7.6,Sandlot,D3Publisher,Earth Defense Force 2 - Invaders From Planet Space (USA).vpk,280.3 MiB,167.1 GiB
Heroes of Loot,7.6,OrangePixel,OrangePixel,,,
New Little King's Story,7.6,Konami,Konami,"New Little King's Story (Europe) (En,Fr,De,Es,It).vpk",659.5 MiB,167.8 GiB
One Piece: Unlimited World Red,7.6,Ganbarion,Bandai Namco Games,"One Piece - Unlimited World Red (USA) (En,Ja).vpk",181.5 MiB,168.0 GiB
Persona 4: Dancing All Night,7.6,Atlus,Atlus,Persona 4 - Dancing All Night (USA).vpk,3.1 GiB,171.1 GiB
Rocketbirds: Hardboiled Chicken,7.6,Ratloop Asia Pte Ltd,Ratloop Asia Pte Ltd,,,
Rollers of the Realm,7.6,Phantom Compass,Atlus,,,
Skullgirls: 2nd Encore,7.6,Lab Zero Games,Autumn Games,,,
Sword Art Online: Hollow Fragment,7.6,Aquria,Bandai Namco Games,"Sword Art Online - Hollow Realization (Europe) (En,Fr,De,Es,It).vpk",2.8 GiB,173.9 GiB
Trillion: God of Destruction,7.6,Compile Heart,Idea Factory,"Trillion - God of Destruction (USA) (En,Ja).vpk",3.2 GiB,177.1 GiB
XBLAZE Code: Embryo,7.6,Arc System Works,Aksys Games,XBlaze - Code Embryo (USA).vpk,1.4 GiB,178.5 GiB
Actual Sunlight,7.5,WZO Games,WZO Games,,,
Dynasty Warriors 8 Empires,7.5,Omega Force,Koei Tecmo Games,Dynasty Warriors Next (Europe).vpk,1.4 GiB,179.9 GiB
Monster Monpiece,7.5,Compile Heart,Idea Factory,,,
Gravity Crash Ultra,7.5,Just Add Water,Just Add Water,Gravity Rush (Europe).vpk,1.4 GiB,181.3 GiB
Hakuoki: Edo Blossoms,7.5,Otomate,Idea Factory,,,
Hotline Miami 2: Wrong Number,7.5,Dennaton,Devolver Digital,,,
htoL#NiQ: The Firefly Diary,7.5,Nippon Ichi Software,NIS America,Yomawari - Night Alone + htol-NiQ - The Firefly Diary (USA).vpk,1.1 GiB,182.5 GiB
Hyperdimension Neptunia Re;Birth3: V Generation,7.5,Felistella,Idea Factory,Hyperdimension Neptunia Re;Birth3 - V Generation (USA).vpk,2.7 GiB,185.2 GiB
MLB 13: The Show,7.5,SCEA San Diego Studios,SCEA,"MLB 13 - The Show (USA) (En,Fr).vpk",3.2 GiB,188.4 GiB
Ninja Gaiden Sigma 2,7.5,Team Ninja,Tecmo,Ninja Gaiden Sigma (USA).vpk,2.1 GiB,190.5 GiB
Norn9: Var Commons,7.5,Idea Factory,Aksys Games,"Norn9 - Var Commons (USA) (En,Ja).vpk",2.7 GiB,193.1 GiB
NOVA-111,7.5,Funktronic Labs,Curve Studios,,,
PlayStation Vita Pets,7.5,Spiral House,SCEA,"PlayStation Vita Pets (Europe) (En,Fr,De,Es).vpk",1.6 GiB,194.7 GiB
Senran Kagura: Estival Versus,7.5,Tamsoft,XSEED Games,Senran Kagura - Estival Versus (Europe).vpk,3.1 GiB,197.8 GiB
The Swindle,7.5,Size Five Games,Curve Digital,,,
Age of Zombies,7.4,Halfbrick Studios,Halfbrick Studios,,,
Akiba's Trip: Undead & Undressed,7.4,Acquire,XSEED Games,"Akiba's Trip - Undead & Undressed (Europe) (En,Ja).vpk",2.0 GiB,199.8 GiB
Frobisher Says!,7.4,Honeyslug Ltd,SCEA,,,
KickBeat,7.4,Zen Studios,Zen Studios,,,
Pix the Cat,7.4,Pasta Games,Pasta Games,,,
Reverie (2018),7.4,Rainbite,Rainbite,,,
Superfrog HD,7.4,Team17,Team17,,,
The Hungry Horde,7.4,Nosebleed Interactive,SCEA,,,
Titan Souls,7.4,Acid Nerve,Devolver Digital,,,
Touch My Katamari,7.4,Bandai Namco Games,Namco Bandai Games,Touch My Katamari (USA).vpk,590.0 MiB,200.4 GiB
Deception IV: Blood Ties,7.3,Koei Tecmo Games,Tecmo Koei Games,"Deception IV - Blood Ties (USA) (En,Ja,Fr,De).vpk",685.0 MiB,201.1 GiB
Dustforce,7.3,Hitbox ,Hitbox ,,,
Escape Plan (2012),7.3,Fun Bits,SCEA,,,
Football Manager Classic 2014,7.3,Sports Interactive,Sega,,,
Haunt the House: Terrortown,7.3,SFB Games,SFB Games,,,
Hohokum,7.3,Honeyslug Ltd,SCEA,,,
Hyperdimension Neptunia U: Action Unleashed,7.3,Tamsoft,Idea Factory,Hyperdimension Neptunia U - Action Unleashed (USA).vpk,1.5 GiB,202.6 GiB
Invizimals: The Alliance,7.3,Novarama,SCEA,,,
Kick & Fennick,7.3,Jaywalkers Interactive,Green Hill,,,
MonsterBag,7.3,IguanaBee,SCEA,,,
Nihilumbra,7.3,BeautiFun Games,BeautiFun Games,,,
Ninja Gaiden Sigma,7.3,Team Ninja,Tecmo Koei Games,Ninja Gaiden Sigma (USA).vpk,2.1 GiB,204.7 GiB
One Piece: Burning Blood,7.3,Spike Chunsoft,Bandai Namco Games,"One Piece - Burning Blood (Europe) (En,Fr,De,Es,It,Pl,Ru).vpk",2.5 GiB,207.2 GiB
Operation Abyss: New Tokyo Legacy,7.3,Experience Inc.,NIS America,Operation Abyss - New Tokyo Legacy (Europe).vpk,666.1 MiB,207.8 GiB
Sorcery Saga: The Curse of the Great Curry God,7.3,Zerodiv,Aksys Games,Sorcery Saga - Curse of the Great Curry God (USA).vpk,864.7 MiB,208.6 GiB
Super Monkey Ball: Banana Splitz,7.3,Marvelous AQL,Sega,Super Monkey Ball - Banana Splitz (USA).vpk,811.6 MiB,209.4 GiB
When Vikings Attack!,7.3,Clever Beans,SCEA,,,
Citizens of Earth,7.2,Eden Industries,Atlus,,,
Hyperdevotion Noire: Goddess Black Heart,7.2,Sting,Idea Factory,Hyperdevotion Noire - Goddess Black Heart (USA).vpk,1.5 GiB,210.9 GiB
Kung Fu Rabbit,7.2,Neko Entertainment,Neko Entertainment,,,
Madden NFL 13,7.2,EA Tiburon,EA Sports,Madden NFL 13 (USA).vpk,2.8 GiB,213.7 GiB
Natural Doctrine,7.2,Kadokawa,NIS America,"Natural Doctrine (Europe) (En,Ja).vpk",2.7 GiB,216.5 GiB
Psycho-Pass: Mandatory Happiness,7.2,5pb,NIS America,Psycho Pass - Mandatory Happiness (USA).vpk,1.7 GiB,218.2 GiB
Senran Kagura: Bon Appetit!,7.2,Meteorise,XSEED Games,Senran Kagura Shinovi Versus (USA).vpk,1.9 GiB,220.1 GiB
Sword Art Online: Hollow Realization,7.2,Aquria,Bandai Namco Games,"Sword Art Online - Hollow Realization (Europe) (En,Fr,De,Es,It).vpk",2.8 GiB,222.9 GiB
Tokyo Twilight Ghost Hunters,7.2,TOYBOX,Aksys Games,Tokyo Twilight - Ghost Hunters (Europe).vpk,1.4 GiB,224.3 GiB
Big Sky: Infinity,7.1,Boss Baddie,Ripstone,,,
Conception II: Children of the Seven Stars,7.1,Spike Chunsoft,Atlus,Conception II - Children of the Seven Stars (USA).vpk,1.4 GiB,225.7 GiB
Dragon Ball Z: Battle of Z,7.1,Artdink,Namco Bandai Games,Dragon Ball Z - Battle of Z (Europe).vpk,1.4 GiB,227.1 GiB
Dragon Fantasy Book I,7.1,The Muteki Corporation,The Muteki Corporation,Dragon Fantasy - Black Tome of Ice (USA).vpk,86.2 MiB,227.2 GiB
Hyperdimension Neptunia Re;Birth2: Sisters Generation,7.1,Felistella,Idea Factory,Hyperdimension Neptunia Re;Birth2 - Sisters Generation (USA).vpk,3.3 GiB,230.5 GiB
Soldner-X 2: Final Prototype,7.1,SideQuest Studios,EastAsiaSoft,"Soeldner X2 - Final Prototype (Europe) (En,Ja,Fr,De).vpk",1.1 GiB,231.6 GiB
Squares (2013),7.1,LEAP Game Studios,LEAP Game Studios,,,
The Amazing Spider-Man,7.1,Beenox,Activision,"Amazing Spider-Man, The (USA) [b].vpk",3.1 GiB,234.7 GiB
Woah Dave!,7.1,Choice Provisions,Choice Provisions,,,
Assassin's Creed Chronicles,7.0,Climax Studios,Ubisoft,Assassin's Creed Chronicles (USA).vpk,2.9 GiB,237.6 GiB
