title,score,developer,publisher,rom_name,size
Star Wars: The New Droid Army,6.0,Helixe,THQ,Star Wars - The New Droid Army (USA).gba,8388608
Star Wars: Jedi Power Battles,5.8,HotGen,THQ,Star Wars - Jedi Power Battles (USA).gba,8388608
Earthworm Jim 2,5.7,Super Empire,Majesco,"Earthworm Jim 2 (Europe) (En,Fr,De,Es,It).gba",8388608
Smuggler's Run,5.7,Angel Studios,Rockstar Games,"Smuggler's Run (Europe) (En,Fr,De,Es,It).gba",8388608
Disney/Pixar The Incredibles,5.5,Heavy Iron Studios,THQ,,
Mega Man: Battle Chip Challenge,5.5,Capcom,Capcom,Megaman - Battle Chip Challenge (USA).gba,8388608
The Adventures of Jimmy Neutron vs. Jimmy Negatron,5.5,Human Soft,THQ,"Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron, The (Germany).gba",4194304
Mario Party Advance,5.4,AI,Nintendo,"Mario Party Advance (Europe) (En,Fr,De,Es,It).gba",16777216
E.T. The Extra-Terrestrial,5.3,Fluid Studios,NewKidCo,E.T. - The Extra-Terrestrial (USA).gba,4194304
The Legend of Spyro: A New Beginning (2006),5.3,Krome Studios,Sierra Entertainment,"Legend of Spyro, The - A New Beginning (USA).gba",16777216
The Lord of the Rings: The Fellowship of the Ring,5.1,WXP,Black Label Games,"Lord of the Rings, The - The Return of the King (USA) (Unl).gba",4194304
Disney/Pixar Cars,5.0,Rainbow Studios,THQ,Disney Princesas (Spain).gba,8388608
Dragon Ball Z: Taiketsu,4.9,Webfoot Technologies,Atari SA,Dragon Ball Z - Taiketsu (USA) (Beta).gba,8388608
Looney Tunes: Back in Action (2003),4.7,Warthog,Electronic Arts,"Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It).gba",8388608
Medal of Honor Underground,4.6,Dreamworks Interactive,Electronic Arts,Medal of Honor - Underground (USA).gba,8388608
Oddworld: Munch's Oddysee,4.4,Oddworld Inhabitants,Microsoft Game Studios,Oddworld - Munch's Oddysee (Germany).gba,8388608
That's So Raven,3.9,Vicarious Visions,Buena Vista Interactive,That's So Raven (USA).gba,8388608
Star Wars Episode II: Attack of the Clones,3.8,David A. Palmer Productions,THQ,Star Wars - Episode II - Attack of the Clones (USA).gba,8388608
Mortal Kombat Advance,3.3,Virtucraft,Midway,Mortal Kombat Advance (Europe).gba,8388608
Sonic the Hedgehog,3.3,Backbone Entertainment,Sega,Sonic The Hedgehog - Genesis (USA).gba,4194304
Mucha Lucha! Mascaritas of the Lost Code,2.6,Digital Eclipse,Ubisoft,"Mucha Lucha! - Mascaritas of the Lost Code (USA) (En,Fr,Es).gba",4194304
Thunder Alley (2004),2.3,Pronto Games,XS Games,Thunder Alley (USA).gba,4194304
