title,score,developer,publisher
Attack of the Friday Monsters! A Tokyo Tale,7.7,Millennium Kitchen,Level 5
The Denpa Men 2: Beyond The Waves,7.6,Genius Sonority Inc.,Genius Sonority Inc.
Style Savvy: Trendsetters,7.6,syn Sophia,Nintendo
Shift DX,7.6,Cosen,Choice Provisions
Rhythm Thief & the Emperor's Treasure,7.6,Xeen,Sega
Pokemon Art Academy,7.6,Headstrong Games,Nintendo
Mario & Luigi: Paper Jam,7.6,Alphadream Corporation,Nintendo
Ketzal's Corridors,7.6,Keys Factory,Nintendo
Ever Oasis,7.6,GREZZO,Nintendo
Crimson Shroud,7.6,Nex Entertainment,Level 5
7th Dragon III Code: VFD,7.6,Sega,Sega
Ridge Racer 3D,7.5,Xeen,Namco Bandai Games
Pokemon Picross,7.5,Jupiter Corporation,Nintendo
Paper Mario: Sticker Star,7.5,Intelligent Systems,Nintendo
Nano Assault,7.5,Shin'en,Majesco
Kingdom Hearts 3D: Dream Drop Distance,7.5,Square Enix,Square Enix
Inazuma Eleven Go: Shadow,7.5,Level 5,Level 5
Hakuoki: Memories of the Shinsengumi,7.5,Idea Factory,Aksys Games
The Denpa Men 3: The Rise of Digitoll,7.5,Genius Sonority Inc.,Genius Sonority Inc.
Yumi's Odd Odyssey,7.4,Studio Saizensen,Natsume
The Alliance Alive,7.4,Cattle Call,Atlus
Tetris Axis,7.4,Hudson Soft,Nintendo
Story of Seasons: Trio of Towns,7.4,Marvelous Inc.,XSEED Games
Shin Megami Tensei: Devil Summoner - Soul Hackers,7.4,Atlus,Atlus
Sakura Samurai: Art of the Sword,7.4,Grounding Inc.,Nintendo
Rusty's Real Deal Baseball,7.4,Nintendo,Nintendo
Nano Assault EX,7.4,Shin'en,Majesco
Marvel Pinball 3D,7.4,Zen Studios,Zen Studios
Inazuma Eleven Go: Light,7.4,Level 5,Level 5
Harvest Moon 3D: A New Beginning,7.4,Marvelous AQL,Natsume
Culdcept Revolt,7.4,Omiya Soft,NIS America
Yo-kai Watch 2: Psychic Specters,7.3,Level 5,Nintendo
The Legend of Zelda: Tri Force Heroes,7.3,Nintendo,Nintendo
Sega 3D Classics Collection,7.3,M2,Sega
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,7.3,GungHo,Nintendo
Project X Zone 2,7.3,Monolith Soft,Bandai Namco Games
Picross e,7.3,Jupiter Corporation,Jupiter Corporation
Pazuru,7.3,Moragami,Joindots
LBX: Little Battlers eXperience,7.3,Level 5,Nintendo
HarmoKnight,7.3,Game Freak,Nintendo
Fantasy Life,7.3,Brownie Brown,Nintendo
Disney Magical World 2,7.3,h.a.n.d. Inc.,Nintendo
Chicken Wiggle,7.3,Atooi LLC,Atooi LLC
Bike Rider DX2: Galaxy,7.3,Mobile & Game Studio,Spicysoft Corp.
Zombie Incident,7.2,CoderChild,CoderChild
Yo-kai Watch 2: Bony Spirits,7.2,Level 5,Nintendo
Return to PoPoLoCrois: A Story of Seasons Fairytale,7.2,Marvelous Inc.,XSEED Games
Picross e6,7.2,Jupiter Corporation,Jupiter Corporation
Ninja Usagimaru: The Gem of Blessings,7.2,Arc System Works,Arc System Works
Dragon Ball: Fusions,7.2,Ganbarion,Bandai Namco Games
Disney Art Academy,7.2,Headstrong Games,Nintendo
50 Pinch Barrage!!,7.2,Mobile & Game Studio,Mobile & Game Studio
Tomodachi Life,7.1,Nintendo,Nintendo
Pilotwings Resort,7.1,Monster Games Inc.,Nintendo
Nintendogs + Cats: Toy Poodle & New Friends,7.1,Nintendo,Nintendo
Nintendogs + Cats: Golden Retriever & New Friends,7.1,Nintendo,Nintendo
Nintendogs + Cats: French Bulldog & New Friends,7.1,Nintendo,Nintendo
Naruto Powerful Shippuden,7.1,Inti Creates,Namco Bandai Games
Hazumi,7.1,EyeCancer,Gamelion Studios
Disney Magical World,7.1,h.a.n.d. Inc.,Nintendo
Detective Pikachu,7.1,Creatures Inc.,Nintendo
Ace Combat: Assault Horizon Legacy,7.1,Project Aces ,Namco Bandai Games
Yo-kai Watch 2: Fleshy Souls,7.0,Level 5,Nintendo
Steel Diver: Sub Wars,7.0,Nintendo,Nintendo
SpeedX 3D,7.0,Gamelion Studios,Gamelion Studios
Project X Zone,7.0,Monolith Soft,Namco Bandai Games
Pokemon Battle Trozei,7.0,Genius Sonority Inc.,Nintendo
Picross e5,7.0,Jupiter Corporation,Jupiter Corporation
Moon Chronicles: Episode 1,7.0,Renegade Kid,Renegade Kid
Fairune 2,7.0,Skipmore,CIRCLE Entertainment
Digger Dan DX,7.0,Four Horses,Four Horses
Boulder Dash-XL 3D,7.0,Catnip Games,Giant Media Group
Aero Porter,7.0,Vivarium,Level 5
Ultimate NES Remix,6.9,indieszero,Nintendo
The Legend of Kusakari,6.9,Librage,Nnooo
Shinobi (2011),6.9,Griptonite Games,Sega
River City: Tokyo Rumble,6.9,Aplus,Natsume
Pokemon Super Mystery Dungeon,6.9,Spike Chunsoft,Nintendo
Pokedex 3D,6.9,Creatures Inc.,Nintendo
Mario Tennis Open,6.9,Camelot Software Planning,Nintendo
Kirby's Blowout Blast,6.9,HAL Labs,Nintendo
Hey! Pikmin,6.9,Arzest,Nintendo
Heroes of Ruin,6.9,n-Space,Square Enix
Final Fantasy Explorers,6.9,Racjin,Square Enix
Dr. Mario: Miracle Cure,6.9,Nintendo,Nintendo
Dillon's Dead-Heat Breakers,6.9,Vanpool,Nintendo
Code Name: S.T.E.A.M.,6.9,Intelligent Systems,Nintendo
Brain Age: Concentration Training,6.9,Nintendo,Nintendo
Tokyo Crash Mobs,6.8,Mitchell,Nintendo
Rising Board 3D,6.8,odenis studio,odenis studio
Pyramids 2,6.8,Enjoy Gaming,Enjoy Gaming
Picross e4,6.8,Jupiter Corporation,Jupiter Corporation
Picross e2,6.8,Jupiter Corporation,Jupiter Corporation
Mario Party: Star Rush,6.8,Nd Cube,Nintendo
Lord of Magna: Maiden Heaven,6.8,Marvelous Inc.,XSEED Games
Johnny's Payday Panic,6.8,Office Create,Office Create
"Freakyforms: Your Creations, Alive!",6.8,Asobism,Nintendo
Dillon's Rolling Western: The Last Ranger,6.8,Vanpool,Nintendo
Comic Workshop,6.8,Collavier,Collavier
Coaster Creator 3D,6.8,Gamers Digital,Big John Games
Alien Chaos 3D,6.8,Ludosity Interactive,Giant Media Group
AiRace Speed,6.8,QubicGames,QubicGames
Yo-kai Watch Blasters: White Dog Squad,6.7,Level 5,Nintendo
Yo-kai Watch Blasters: Red Cat Corps,6.7,Level 5,Nintendo
Urban Trial Freestyle 2,6.7,Teyon,Tate Multimedia
The Legend of Legacy,6.7,Cattle Call,Atlus
Strike Force Foxx,6.7,Big John Games,Big John Games
Sparkle Snapshots 3D,6.7,Atlus,Nintendo
Mahjong Cub3d,6.7,SunSoft,Atlus
Cube Creator 3D,6.7,Gamers Digital,Big John Games
PUZZLEBOX setup,6.6,Bplus,Bplus
Picross e3,6.6,Jupiter Corporation,Jupiter Corporation
Picdun 2: Witch's Curse,6.6,Intense,Intense
Kirby Fighters Deluxe,6.6,HAL Labs,Nintendo
ATV Wild Ride 3D,6.6,Renegade Kid,Renegade Kid
Animal Crossing: Happy Home Designer,6.6,Nintendo,Nintendo
AiRace Xeno,6.6,QubicGames,QubicGames
Resident Evil: The Mercenaries 3D,6.5,Capcom,Capcom
Nintendo Pocket Football Club,6.5,ParityBit,Nintendo
Jake Hunter Detective Story: Ghost of the Dusk,6.5,Arc System Works,Aksys Games
Smash Cat Heroes,6.5,Tom Create,Tom Create
Dillon's Rolling Western,6.5,Vanpool,Nintendo
Dedede's Drum Dash Deluxe,6.5,HAL Labs,Nintendo
Bloody Vampire,6.5,SilverStar,Agetec
A-Train 3D: City Simulator,6.5,Artdink,Natsume
Yoshi's New Island,6.4,Arzest,Nintendo
Tekken 3D Prime Edition,6.4,Arika,Namco Bandai Games
Tappingo,6.4,Goodbye Galaxy Games,CIRCLE Entertainment
Tank Troopers,6.4,Nintendo,Nintendo
RPG Maker Fes,6.4,Jupiter Corporation,NIS America
Metroid Prime: Federation Force,6.4,Next Level Games,Nintendo
Cut the Rope: Triple Treat,6.4,FUN Labs,Activision
Comic Workshop 2,6.4,Collavier,Collavier
Weapon Shop de Omasse,6.3,Nex Entertainment,Level 5
Ninja Usagimaru: The Mysterious Karakuri Castle,6.3,Arc System Works,Aksys Games
"Freakyforms Deluxe: Your Creations, Alive!",6.3,Asobism,Nintendo
Family Tennis 3D,6.3,Arc System Works,Arc System Works
Disney Epic Mickey: The Power of Illusion,6.3,DreamRift,Disney Interactive Studios
Ace Combat: Assault Horizon Legacy+,6.3,Project Aces ,Bandai Namco Games
Sonic Boom: Fire & Ice,6.2,Sanzaru Games,Sega
Senran Kagura Burst,6.2,Tamsoft,XSEED Games
River City: Knights of Justice,6.2,Avit-Niigata,Natsume
Cube Tactics,6.2,Fun Unit Inc,Teyon
Moco Moco Friends,6.2,Racjin,Aksys Games
Mario Sports Superstars,6.2,Camelot Software Planning,Nintendo
Let's Golf 3D,6.2,Gameloft,Gameloft
LEGO City Undercover: The Chase Begins,6.2,Traveller's Tales,Nintendo
Kersploosh!,6.2,Poisoft,Nintendo
Jett Rocket II: The Wrath of Taikai,6.2,Shin'en,Shin'en
Gabrielle's Ghostly Groove 3D,6.2,Santa Entertainment,Natsume
Undead Bowling,6.1,G-STYLE,G-STYLE
Samurai Warriors Chronicles,6.1,Omega Force,Koei Tecmo Games
Nikoli's Pencil Puzzle,6.1,NATSUME ATARI Inc.,Konami
Gotcha Racing,6.1,Arc System Works,Natsume
Fun! Fun! Minigolf TOUCH!,6.1,Shin'en,Shin'en
Dragon Ball Z: Extreme Butoden,6.1,Arc System Works,Bandai Namco Games
Pyramids,6.0,Visual Impact,Enjoy Gaming
Pac-Man & Galaga Dimensions,6.0,Namco Bandai Games,Namco Bandai Games
Cooking Mama 5: Bon Appetit!,6.0,Cooking Mama Limited,Majesco
2048,6.0,Cosmigo,Cosmigo
Rabbids Rumble,5.9,Headstrong Games,Ubisoft
Pokemon Mystery Dungeon: Gates to Infinity,5.9,Spike Chunsoft,Nintendo
Pokedex 3D Pro,5.9,Creatures Inc.,Nintendo
Mario Party: The Top 100,5.9,Nd Cube,Nintendo
Lifespeed,5.9,Wee Man Studios,Wee Man Studios
Harvest Moon: Skytree Village,5.9,Natsume,Natsume
Crash City Mayhem,5.9,Climax Entertainment,Majesco
Chibi-Robo! Zip Lash,5.9,Skip Ltd.,Nintendo
Chase: Cold Case Investigations - Distant Memories,5.9,Arc System Works,Aksys Games
The Starship Damrey,5.8,Level 5,Level 5
Steel Diver,5.8,Nintendo,Nintendo
Senran Kagura 2: Deep Crimson,5.8,Tamsoft,Marvelous Inc.
Pokemon Rumble World,5.8,Ambrella,Nintendo
Iron Combat: War in the Air,5.8,AMZY,Teyon
DualPenSports,5.8,indieszero,Namco Bandai Games
Team Kirby Clash Deluxe,5.7,HAL Labs,Nintendo
Reel Fishing Paradise 3D,5.7,Natsume,Natsume
Mario Party: Island Tour,5.7,Nd Cube,Nintendo
Kirby Battle Royale,5.7,HAL Labs,Nintendo
Fossil Fighters: Frontier,5.7,RED Entertainment,Nintendo
Pokemon Rumble Blast,5.6,Ambrella,Nintendo
Nintendo Badge Arcade,5.6,Nintendo,Nintendo
Cooking Mama: Sweet Shop,5.6,Office Create,Rising Star Games
Cooking Mama 4: Kitchen Magic,5.6,Cooking Mama Limited,Majesco
Super Monkey Ball 3D,5.5,Sega,Sega
Monster Combine TD,5.5,Collavier,Collavier
Tangram Style,5.4,Moving Player,Moving Player
Spirit Camera: The Cursed Memoir,5.4,Tecmo Koei Games,Nintendo
Sadame,5.4,Mebius,Rising Star Games
Pokemon Dream Radar,5.4,Creatures Inc.,Nintendo
Frogger 3D,5.4,Alpha Unit,Konami
Dream Trigger 3D,5.4,"Art Co., Ltd.",D3Publisher
Doctor Lautrec and the Forgotten Knights,5.3,WinkySoft,Konami
Bit Boy!! ARCADE,5.3,Bplus,Bplus
Yu-Gi-Oh! Zexal: World Duel Carnival,5.2,Konami,Konami
Groove Heaven,5.2,Teyon,Teyon
Deca Sports Extreme,5.2,Hudson Soft,Konami
Skater Cat,5.1,Fun Unit Inc,Teyon
Puzzler Mind Gym 3D,5.1,Ubisoft,Ubisoft
Cubic Ninja,5.1,AQ Interactive,Ubisoft
Bird Mania 3D,5.1,Teyon,Teyon
Samurai Sword Destiny,5.0,UFO Interactive,UFO Interactive
Naruto Shippuden: The New Era,5.0,Takara Tomy,Takara Tomy
Excave III: Tower of Destiny,5.0,Mechanic Arms,Bergsala-Lightweight
Bugs vs. Tanks!,5.0,NATSUME ATARI Inc.,Level 5
Real Heroes: Firefighter 3D,4.9,Creative Distribution Ltd,GMG Play
One Piece: Unlimited Cruise SP 2,4.9,Bandai Namco Games,Namco Bandai Games
Madden NFL Football,4.9,EA Tiburon,Electronic Arts
Dress to Play: Cute Witches!,4.9,CoderChild,EnjoyUp Games
Chibi-Robo! Photo Finder,4.9,Skip Ltd.,Nintendo
Bust-A-Move Universe,4.9,Arika,Square Enix
Beyblade: Evolution,4.9,SIMS,Rising Star Games
Sssnakes,4.8,EnjoyUp Games,EnjoyUp Games
Regular Show: Mordecai and Rigby in 8-Bit Land,4.8,WayForward,D3Publisher
Johnny Impossible,4.8,UFO Interactive,UFO Interactive
IRONFALL Invasion,4.8,VD-DEV,VD-DEV
Driver: Renegade,4.8,Ubisoft,Ubisoft
Sonic Boom: Shattered Crystal,4.7,Sanzaru Games,Sega
Cocoro: Line Defender,4.7,Moving Player,Moving Player
One Piece: Unlimited Cruise SP,4.6,Bandai Namco Games,Bandai Namco Games
Karous: The Beast of Re:Eden,4.6,RS34,CIRCLE Entertainment
Harvest Moon 3D: The Lost Valley,4.6,Natsume,Natsume
Gravity Falls: Legend of the Gnome Gemulets,4.6,Ubisoft Osaka,Ubisoft
Attack on Titan: Humanity in Chains,4.6,Spike Chunsoft,Atlus
Zombie Slayer Diox,4.5,UFO Interactive,UFO Interactive
Touch Battle Tank 3D,4.4,SilverStar,Agetec
Johnny Kung Fu,4.4,UFO Interactive,UFO Interactive
Power Rangers Super Megaforce,4.3,7thChord,Bandai Namco Games
Gardening Mama 2: Forest Friends,4.3,Racjin,Majesco
Excave,4.3,Mechanic Arms,Teyon
Asphalt 3D,4.3,Gameloft,Ubisoft
Block Factory,4.2,Enjoy Gaming,Enjoy Gaming
BlazBlue: Clonephantasma,4.2,Arc System Works,Arc System Works
Johnny Hotshot,4.0,UFO Interactive,UFO Interactive
Excave II: Wizard of the Underworld,4.0,Mechanic Arms,Bergsala-Lightweight
RollerCoaster Tycoon 3D,3.9,n-Space,Atari SA
Swords & Darkness,3.6,Arc System Works,Arc System Works
Samurai G,3.6,UFO Interactive,UFO Interactive
Langrisser Re:Incarnation -TENSEI-,3.5,"extreme Co.,Ltd.",Aksys Games
Saban's Power Rangers Megaforce,3.0,Digital Works Entertainment,Namco Bandai Games
Tenkai Knights: Brave Battle,2.6,Bandai Namco Games,Bandai Namco Games
